person	meeting_title	start_time	end_time	duration_minutes
Person_13	Interview	2025-08-12 11:15:00	2025-08-12 11:45:00	30
Person_13	Planning Meeting	2025-08-12 11:45:00	2025-08-12 12:30:00	45
Person_13	Technical Discussion	2025-08-12 12:45:00	2025-08-12 13:30:00	45
Person_13	Code Review	2025-08-12 13:30:00	2025-08-12 13:45:00	15
Person_13	Stakeholder Meeting	2025-08-12 14:15:00	2025-08-12 15:00:00	45
Person_13	Architecture Review	2025-08-12 15:00:00	2025-08-12 15:45:00	45
Person_13	Strategy Session	2025-08-13 08:15:00	2025-08-13 09:15:00	60
Person_13	Architecture Review	2025-08-13 11:15:00	2025-08-13 13:15:00	120
Person_13	Retrospective	2025-08-14 11:00:00	2025-08-14 11:45:00	45
Person_13	Project Review	2025-08-14 13:00:00	2025-08-14 15:00:00	120
Person_13	Demo	2025-08-14 15:00:00	2025-08-14 15:15:00	15
Person_13	Stakeholder Meeting	2025-08-14 15:15:00	2025-08-14 15:45:00	30
Person_13	Architecture Review	2025-08-15 10:45:00	2025-08-15 12:45:00	120
Person_13	Retrospective	2025-08-15 12:45:00	2025-08-15 13:45:00	60
Person_13	Code Review	2025-08-18 08:30:00	2025-08-18 12:30:00	240
Person_13	Planning Meeting	2025-08-19 09:15:00	2025-08-19 10:15:00	60
Person_13	Code Review	2025-08-20 13:30:00	2025-08-20 14:00:00	30
Person_13	Technical Discussion	2025-08-21 08:45:00	2025-08-21 12:45:00	240
Person_13	Architecture Review	2025-08-21 12:45:00	2025-08-21 13:15:00	30
Person_13	1:1 Meeting	2025-08-22 10:00:00	2025-08-22 10:15:00	15
Person_13	Stakeholder Meeting	2025-08-25 13:15:00	2025-08-25 14:00:00	45
Person_13	Training Session	2025-08-26 09:15:00	2025-08-26 09:30:00	15
Person_13	Strategy Session	2025-08-27 08:30:00	2025-08-27 10:00:00	90
Person_13	Sprint Planning	2025-08-27 10:00:00	2025-08-27 10:45:00	45
Person_13	Architecture Review	2025-08-27 12:00:00	2025-08-27 13:30:00	90
Person_13	Technical Discussion	2025-08-27 14:45:00	2025-08-27 15:30:00	45
Person_13	Team Standup	2025-08-28 08:45:00	2025-08-28 09:15:00	30
Person_13	Demo	2025-08-28 09:15:00	2025-08-28 10:45:00	90
Person_13	Retrospective	2025-08-28 10:45:00	2025-08-28 11:15:00	30
Person_13	Technical Discussion	2025-08-28 11:15:00	2025-08-28 15:15:00	240
Person_13	Brainstorming	2025-08-29 09:15:00	2025-08-29 12:15:00	180
Person_13	Architecture Review	2025-08-29 12:15:00	2025-08-29 12:45:00	30
Person_14	Architecture Review	2025-07-21 08:45:00	2025-07-21 09:15:00	30
Person_14	Architecture Review	2025-07-21 09:45:00	2025-07-21 12:45:00	180
Person_14	1:1 Meeting	2025-07-21 12:45:00	2025-07-21 15:45:00	180
Person_14	Sprint Planning	2025-07-21 15:45:00	2025-07-21 16:00:00	15
Person_14	Strategy Session	2025-07-22 10:00:00	2025-07-22 13:00:00	180
Person_14	Brainstorming	2025-07-22 13:00:00	2025-07-22 13:30:00	30
Person_14	All Hands	2025-07-22 13:30:00	2025-07-22 14:00:00	30
Person_14	Code Review	2025-07-22 14:00:00	2025-07-22 15:30:00	90
Person_14	Stakeholder Meeting	2025-07-23 12:45:00	2025-07-23 13:00:00	15
Person_14	Sprint Planning	2025-07-24 09:15:00	2025-07-24 09:45:00	30
Person_14	Product Demo	2025-07-24 10:00:00	2025-07-24 11:30:00	90
Person_14	Interview	2025-07-24 11:30:00	2025-07-24 13:30:00	120
Person_14	Strategy Session	2025-07-24 14:15:00	2025-07-24 15:15:00	60
Person_14	Budget Review	2025-07-25 09:00:00	2025-07-25 13:00:00	240
Person_14	Product Demo	2025-07-25 13:00:00	2025-07-25 13:45:00	45
Person_14	All Hands	2025-07-25 13:45:00	2025-07-25 15:45:00	120
Person_14	Retrospective	2025-07-28 09:15:00	2025-07-28 09:30:00	15
Person_14	Stakeholder Meeting	2025-07-28 09:45:00	2025-07-28 10:15:00	30
Person_14	Product Demo	2025-07-28 10:45:00	2025-07-28 13:45:00	180
Person_14	Planning Meeting	2025-07-28 13:45:00	2025-07-28 14:45:00	60
Person_14	Project Review	2025-07-29 08:45:00	2025-07-29 11:45:00	180
Person_14	Interview	2025-07-29 11:45:00	2025-07-29 13:15:00	90
Person_14	Brainstorming	2025-07-29 13:15:00	2025-07-29 14:00:00	45
Person_14	1:1 Meeting	2025-07-29 14:00:00	2025-07-29 14:30:00	30
Person_14	Stakeholder Meeting	2025-07-29 14:30:00	2025-07-29 15:30:00	60
Person_14	Planning Meeting	2025-07-29 15:30:00	2025-07-29 15:45:00	15
Person_14	1:1 Meeting	2025-07-30 09:30:00	2025-07-30 11:00:00	90
Person_14	Planning Meeting	2025-07-30 13:00:00	2025-07-30 14:00:00	60
Person_14	Stakeholder Meeting	2025-07-30 14:00:00	2025-07-30 15:00:00	60
Person_14	Project Review	2025-07-31 09:15:00	2025-07-31 09:30:00	15
Person_14	Interview	2025-07-31 11:15:00	2025-07-31 12:45:00	90
Person_14	Technical Discussion	2025-07-31 12:45:00	2025-07-31 15:45:00	180
Person_14	Planning Meeting	2025-08-01 10:00:00	2025-08-01 10:15:00	15
Person_14	Training Session	2025-08-01 10:45:00	2025-08-01 12:45:00	120
Person_14	Budget Review	2025-08-01 12:45:00	2025-08-01 13:15:00	30
Person_14	Project Review	2025-08-01 13:15:00	2025-08-01 13:30:00	15
Person_14	Strategy Session	2025-08-01 13:30:00	2025-08-01 14:30:00	60
Person_14	Technical Discussion	2025-08-04 12:30:00	2025-08-04 14:00:00	90
Person_14	Design Review	2025-08-04 14:00:00	2025-08-04 15:30:00	90
Person_14	Stakeholder Meeting	2025-08-04 15:30:00	2025-08-04 16:00:00	30
Person_14	Retrospective	2025-08-05 08:30:00	2025-08-05 10:00:00	90
Person_14	Design Review	2025-08-05 10:45:00	2025-08-05 14:45:00	240
Person_14	Client Call	2025-08-05 14:45:00	2025-08-05 15:00:00	15
Person_14	Code Review	2025-08-05 15:00:00	2025-08-05 16:00:00	60
Person_14	Project Review	2025-08-06 10:15:00	2025-08-06 11:15:00	60
Person_14	Project Review	2025-08-06 11:15:00	2025-08-06 14:15:00	180
Person_14	Training Session	2025-08-06 14:15:00	2025-08-06 14:30:00	15
Person_14	Strategy Session	2025-08-07 09:30:00	2025-08-07 11:00:00	90
Person_14	Strategy Session	2025-08-07 11:00:00	2025-08-07 13:00:00	120
Person_14	Code Review	2025-08-08 09:45:00	2025-08-08 11:15:00	90
Person_14	Brainstorming	2025-08-08 11:15:00	2025-08-08 12:15:00	60
Person_14	Architecture Review	2025-08-11 08:30:00	2025-08-11 09:00:00	30
Person_14	Product Demo	2025-08-11 14:30:00	2025-08-11 14:45:00	15
Person_14	Technical Discussion	2025-08-12 09:45:00	2025-08-12 10:15:00	30
Person_14	Technical Discussion	2025-08-12 11:45:00	2025-08-12 15:45:00	240
Person_14	Design Review	2025-08-14 09:15:00	2025-08-14 12:15:00	180
Person_14	Stakeholder Meeting	2025-08-14 13:45:00	2025-08-14 14:15:00	30
Person_14	Interview	2025-08-15 10:45:00	2025-08-15 11:15:00	30
Person_14	Architecture Review	2025-08-18 09:30:00	2025-08-18 11:30:00	120
Person_14	Training Session	2025-08-18 11:30:00	2025-08-18 13:00:00	90
Person_14	Retrospective	2025-08-19 11:00:00	2025-08-19 13:00:00	120
Person_14	Planning Meeting	2025-08-19 13:00:00	2025-08-19 14:30:00	90
Person_14	Product Demo	2025-08-20 10:00:00	2025-08-20 11:30:00	90
Person_14	Strategy Session	2025-08-20 11:30:00	2025-08-20 14:30:00	180
Person_14	Client Call	2025-08-20 14:45:00	2025-08-20 15:45:00	60
Person_14	Team Standup	2025-08-21 12:00:00	2025-08-21 12:45:00	45
Person_14	Budget Review	2025-08-22 12:00:00	2025-08-22 14:00:00	120
Person_14	Strategy Session	2025-08-25 08:30:00	2025-08-25 09:15:00	45
Person_14	Client Call	2025-08-25 11:15:00	2025-08-25 11:30:00	15
Person_14	Interview	2025-08-26 09:00:00	2025-08-26 12:00:00	180
Person_14	Team Standup	2025-08-26 12:00:00	2025-08-26 13:30:00	90
Person_14	Interview	2025-08-26 13:30:00	2025-08-26 15:00:00	90
Person_14	Demo	2025-08-26 15:00:00	2025-08-26 15:30:00	30
Person_14	Stakeholder Meeting	2025-08-27 10:45:00	2025-08-27 12:45:00	120
Person_14	Technical Discussion	2025-08-27 12:45:00	2025-08-27 13:45:00	60
Person_14	Budget Review	2025-08-27 14:30:00	2025-08-27 15:15:00	45
Person_14	Planning Meeting	2025-08-28 08:30:00	2025-08-28 09:00:00	30
Person_14	All Hands	2025-08-28 11:45:00	2025-08-28 13:15:00	90
Person_14	Demo	2025-08-28 13:15:00	2025-08-28 14:00:00	45
Person_14	Design Review	2025-08-29 10:15:00	2025-08-29 13:15:00	180
Person_14	Training Session	2025-08-29 14:00:00	2025-08-29 15:30:00	90
Person_15	All Hands	2025-07-21 08:00:00	2025-07-21 08:45:00	45
Person_15	Planning Meeting	2025-07-21 09:45:00	2025-07-21 13:45:00	240
Person_15	Planning Meeting	2025-07-21 13:45:00	2025-07-21 14:15:00	30
Person_15	Training Session	2025-07-21 14:15:00	2025-07-21 15:15:00	60
Person_15	Retrospective	2025-07-22 08:00:00	2025-07-22 08:15:00	15
Person_15	Interview	2025-07-22 08:15:00	2025-07-22 08:30:00	15
Person_15	Retrospective	2025-07-22 08:30:00	2025-07-22 09:15:00	45
Person_15	Training Session	2025-07-22 09:15:00	2025-07-22 09:45:00	30
Person_15	Product Demo	2025-07-22 09:45:00	2025-07-22 10:15:00	30
Person_15	Code Review	2025-07-22 10:15:00	2025-07-22 11:45:00	90
Person_15	All Hands	2025-07-22 11:45:00	2025-07-22 13:15:00	90
Person_15	Design Review	2025-07-22 13:15:00	2025-07-22 15:15:00	120
Person_15	Planning Meeting	2025-07-22 15:15:00	2025-07-22 16:00:00	45
Person_15	Product Demo	2025-07-23 12:15:00	2025-07-23 15:15:00	180
Person_15	Interview	2025-07-24 09:15:00	2025-07-24 13:15:00	240
Person_15	Project Review	2025-07-24 14:45:00	2025-07-24 15:45:00	60
Person_15	Stakeholder Meeting	2025-07-25 08:00:00	2025-07-25 08:15:00	15
Person_15	Budget Review	2025-07-25 10:45:00	2025-07-25 11:30:00	45
Person_15	Team Standup	2025-07-28 09:15:00	2025-07-28 13:15:00	240
Person_15	Team Standup	2025-07-28 14:45:00	2025-07-28 15:45:00	60
Person_15	Code Review	2025-07-29 11:15:00	2025-07-29 14:15:00	180
Person_15	Code Review	2025-07-30 11:00:00	2025-07-30 14:00:00	180
Person_15	Product Demo	2025-07-31 10:15:00	2025-07-31 11:45:00	90
Person_15	Brainstorming	2025-07-31 12:15:00	2025-07-31 13:15:00	60
Person_15	Design Review	2025-08-01 08:45:00	2025-08-01 10:15:00	90
Person_15	Brainstorming	2025-08-01 10:15:00	2025-08-01 14:15:00	240
Person_15	All Hands	2025-08-01 14:15:00	2025-08-01 14:45:00	30
Person_15	Team Standup	2025-08-01 14:45:00	2025-08-01 15:15:00	30
Person_15	Client Call	2025-08-04 09:30:00	2025-08-04 09:45:00	15
Person_15	Architecture Review	2025-08-05 08:00:00	2025-08-05 08:45:00	45
Person_15	Project Review	2025-08-05 09:45:00	2025-08-05 10:00:00	15
Person_15	Retrospective	2025-08-05 10:15:00	2025-08-05 10:30:00	15
Person_15	Sprint Planning	2025-08-05 10:45:00	2025-08-05 11:45:00	60
Person_15	1:1 Meeting	2025-08-05 11:45:00	2025-08-05 15:45:00	240
Person_15	All Hands	2025-08-05 15:45:00	2025-08-05 16:00:00	15
Person_15	Team Standup	2025-08-06 11:15:00	2025-08-06 12:45:00	90
Person_15	Code Review	2025-08-06 12:45:00	2025-08-06 15:45:00	180
Person_15	1:1 Meeting	2025-08-07 09:15:00	2025-08-07 11:15:00	120
Person_15	Training Session	2025-08-07 11:15:00	2025-08-07 11:30:00	15
Person_15	Budget Review	2025-08-07 11:30:00	2025-08-07 15:30:00	240
Person_15	Architecture Review	2025-08-07 15:30:00	2025-08-07 16:00:00	30
Person_15	Project Review	2025-08-08 11:00:00	2025-08-08 11:45:00	45
Person_15	Architecture Review	2025-08-08 12:45:00	2025-08-08 13:00:00	15
Person_15	All Hands	2025-08-11 11:00:00	2025-08-11 11:15:00	15
Person_15	1:1 Meeting	2025-08-11 13:15:00	2025-08-11 15:15:00	120
Person_15	Strategy Session	2025-08-12 11:00:00	2025-08-12 15:00:00	240
Person_15	Code Review	2025-08-12 15:00:00	2025-08-12 15:45:00	45
Person_15	1:1 Meeting	2025-08-13 10:00:00	2025-08-13 10:45:00	45
Person_15	Architecture Review	2025-08-14 12:30:00	2025-08-14 14:00:00	90
Person_15	Planning Meeting	2025-08-14 14:00:00	2025-08-14 15:00:00	60
Person_15	Stakeholder Meeting	2025-08-15 08:30:00	2025-08-15 09:15:00	45
Person_15	Brainstorming	2025-08-15 09:15:00	2025-08-15 13:15:00	240
Person_15	Budget Review	2025-08-15 13:15:00	2025-08-15 14:00:00	45
Person_15	Stakeholder Meeting	2025-08-18 08:00:00	2025-08-18 12:00:00	240
Person_15	Team Standup	2025-08-18 12:00:00	2025-08-18 15:00:00	180
Person_15	Project Review	2025-08-18 15:00:00	2025-08-18 15:30:00	30
Person_15	Architecture Review	2025-08-18 15:30:00	2025-08-18 15:45:00	15
Person_15	All Hands	2025-08-19 08:15:00	2025-08-19 08:45:00	30
Person_15	Strategy Session	2025-08-19 08:45:00	2025-08-19 09:30:00	45
Person_15	Client Call	2025-08-19 09:30:00	2025-08-19 11:30:00	120
Person_15	Sprint Planning	2025-08-19 11:30:00	2025-08-19 13:00:00	90
Person_15	Retrospective	2025-08-20 12:45:00	2025-08-20 13:00:00	15
Person_15	Interview	2025-08-21 08:15:00	2025-08-21 09:45:00	90
Person_15	Architecture Review	2025-08-21 09:45:00	2025-08-21 10:00:00	15
Person_15	Project Review	2025-08-21 13:00:00	2025-08-21 14:00:00	60
Person_15	Brainstorming	2025-08-22 08:15:00	2025-08-22 10:15:00	120
Person_15	1:1 Meeting	2025-08-22 11:15:00	2025-08-22 15:15:00	240
Person_15	Strategy Session	2025-08-25 08:30:00	2025-08-25 10:00:00	90
Person_15	Code Review	2025-08-25 10:00:00	2025-08-25 10:30:00	30
Person_15	Strategy Session	2025-08-25 10:30:00	2025-08-25 13:30:00	180
Person_15	Technical Discussion	2025-08-26 08:45:00	2025-08-26 11:45:00	180
Person_15	Product Demo	2025-08-26 12:45:00	2025-08-26 13:30:00	45
Person_15	Design Review	2025-08-26 13:45:00	2025-08-26 15:45:00	120
Person_15	Planning Meeting	2025-08-27 09:15:00	2025-08-27 09:45:00	30
Person_15	Demo	2025-08-27 12:15:00	2025-08-27 15:15:00	180
Person_15	Brainstorming	2025-08-27 15:15:00	2025-08-27 16:00:00	45
Person_15	Sprint Planning	2025-08-28 11:30:00	2025-08-28 13:30:00	120
Person_15	Demo	2025-08-28 13:30:00	2025-08-28 15:30:00	120
Person_15	Team Standup	2025-08-29 09:30:00	2025-08-29 13:30:00	240
Person_15	Product Demo	2025-08-29 13:30:00	2025-08-29 14:30:00	60
Person_15	Design Review	2025-08-29 14:30:00	2025-08-29 16:00:00	90
Person_16	Budget Review	2025-07-21 08:00:00	2025-07-21 09:30:00	90
Person_16	Demo	2025-07-21 09:45:00	2025-07-21 10:45:00	60
Person_16	All Hands	2025-07-21 12:15:00	2025-07-21 12:30:00	15
Person_16	Stakeholder Meeting	2025-07-22 12:30:00	2025-07-22 14:00:00	90
Person_16	1:1 Meeting	2025-07-23 08:45:00	2025-07-23 09:30:00	45
Person_16	All Hands	2025-07-23 09:30:00	2025-07-23 13:30:00	240
Person_16	Interview	2025-07-23 13:30:00	2025-07-23 14:15:00	45
Person_16	Project Review	2025-07-24 10:30:00	2025-07-24 12:00:00	90
Person_16	Technical Discussion	2025-07-24 12:00:00	2025-07-24 12:30:00	30
Person_16	Strategy Session	2025-07-24 12:45:00	2025-07-24 15:45:00	180
Person_16	1:1 Meeting	2025-07-25 08:30:00	2025-07-25 11:30:00	180
Person_16	Stakeholder Meeting	2025-07-25 11:30:00	2025-07-25 11:45:00	15
Person_16	Product Demo	2025-07-25 11:45:00	2025-07-25 12:00:00	15
Person_16	Sprint Planning	2025-07-25 12:00:00	2025-07-25 14:00:00	120
Person_16	Stakeholder Meeting	2025-07-25 14:00:00	2025-07-25 14:45:00	45
Person_16	Retrospective	2025-07-25 14:45:00	2025-07-25 15:00:00	15
Person_16	Technical Discussion	2025-07-25 15:00:00	2025-07-25 15:15:00	15
Person_16	Code Review	2025-07-25 15:15:00	2025-07-25 15:30:00	15
Person_16	Sprint Planning	2025-07-28 09:45:00	2025-07-28 10:15:00	30
Person_16	All Hands	2025-07-28 11:15:00	2025-07-28 12:45:00	90
Person_16	Brainstorming	2025-07-28 12:45:00	2025-07-28 15:45:00	180
Person_16	Retrospective	2025-07-29 08:30:00	2025-07-29 10:00:00	90
Person_16	Training Session	2025-07-29 10:00:00	2025-07-29 10:15:00	15
Person_16	All Hands	2025-07-29 10:15:00	2025-07-29 13:15:00	180
Person_16	Architecture Review	2025-07-29 13:15:00	2025-07-29 14:45:00	90
Person_16	Retrospective	2025-07-29 14:45:00	2025-07-29 15:00:00	15
Person_16	Sprint Planning	2025-07-30 08:45:00	2025-07-30 09:15:00	30
Person_16	Interview	2025-07-30 11:00:00	2025-07-30 14:00:00	180
Person_16	Budget Review	2025-07-31 14:30:00	2025-07-31 14:45:00	15
Person_16	All Hands	2025-08-01 10:30:00	2025-08-01 14:30:00	240
Person_16	Interview	2025-08-04 09:30:00	2025-08-04 10:30:00	60
Person_16	Project Review	2025-08-04 14:15:00	2025-08-04 15:00:00	45
Person_16	Product Demo	2025-08-05 09:30:00	2025-08-05 10:30:00	60
Person_16	Planning Meeting	2025-08-05 10:30:00	2025-08-05 10:45:00	15
Person_16	Strategy Session	2025-08-05 10:45:00	2025-08-05 11:00:00	15
Person_16	Client Call	2025-08-05 11:00:00	2025-08-05 11:15:00	15
Person_16	Strategy Session	2025-08-05 11:15:00	2025-08-05 11:30:00	15
Person_16	Architecture Review	2025-08-05 11:45:00	2025-08-05 13:15:00	90
Person_16	Architecture Review	2025-08-05 13:15:00	2025-08-05 14:45:00	90
Person_16	Team Standup	2025-08-05 14:45:00	2025-08-05 15:30:00	45
Person_16	Team Standup	2025-08-06 08:45:00	2025-08-06 10:45:00	120
Person_16	Training Session	2025-08-06 11:15:00	2025-08-06 11:45:00	30
Person_16	Team Standup	2025-08-06 11:45:00	2025-08-06 12:00:00	15
Person_16	Retrospective	2025-08-06 13:30:00	2025-08-06 15:00:00	90
Person_16	Strategy Session	2025-08-07 09:30:00	2025-08-07 10:00:00	30
Person_16	Architecture Review	2025-08-07 10:30:00	2025-08-07 11:00:00	30
Person_16	Code Review	2025-08-08 08:15:00	2025-08-08 08:30:00	15
Person_16	Team Standup	2025-08-08 09:15:00	2025-08-08 12:15:00	180
Person_16	Architecture Review	2025-08-08 12:15:00	2025-08-08 13:45:00	90
Person_16	Training Session	2025-08-11 08:30:00	2025-08-11 10:00:00	90
Person_16	Stakeholder Meeting	2025-08-11 10:00:00	2025-08-11 11:30:00	90
Person_16	Project Review	2025-08-12 09:00:00	2025-08-12 12:00:00	180
Person_16	Demo	2025-08-12 12:00:00	2025-08-12 13:00:00	60
Person_16	Brainstorming	2025-08-12 13:00:00	2025-08-12 16:00:00	180
Person_16	All Hands	2025-08-13 09:45:00	2025-08-13 10:30:00	45
Person_16	Technical Discussion	2025-08-13 10:30:00	2025-08-13 13:30:00	180
Person_16	Budget Review	2025-08-13 13:30:00	2025-08-13 14:15:00	45
Person_16	Budget Review	2025-08-14 09:00:00	2025-08-14 10:00:00	60
Person_16	Project Review	2025-08-14 10:30:00	2025-08-14 11:15:00	45
Person_16	All Hands	2025-08-14 11:30:00	2025-08-14 12:15:00	45
Person_16	Demo	2025-08-15 09:30:00	2025-08-15 10:00:00	30
Person_16	Sprint Planning	2025-08-15 11:30:00	2025-08-15 13:30:00	120
Person_16	Team Standup	2025-08-15 14:00:00	2025-08-15 14:45:00	45
Person_16	Planning Meeting	2025-08-18 09:00:00	2025-08-18 09:30:00	30
Person_16	Strategy Session	2025-08-18 09:30:00	2025-08-18 11:00:00	90
Person_16	Technical Discussion	2025-08-19 13:00:00	2025-08-19 14:30:00	90
Person_16	Architecture Review	2025-08-20 08:30:00	2025-08-20 10:30:00	120
Person_16	Brainstorming	2025-08-20 12:15:00	2025-08-20 13:00:00	45
Person_16	Team Standup	2025-08-20 13:45:00	2025-08-20 14:45:00	60
Person_16	Planning Meeting	2025-08-21 08:30:00	2025-08-21 12:30:00	240
Person_16	Architecture Review	2025-08-21 12:30:00	2025-08-21 13:15:00	45
Person_16	Design Review	2025-08-22 09:30:00	2025-08-22 10:00:00	30
Person_16	Demo	2025-08-22 10:45:00	2025-08-22 14:45:00	240
Person_16	Retrospective	2025-08-22 14:45:00	2025-08-22 15:15:00	30
Person_16	Retrospective	2025-08-22 15:15:00	2025-08-22 15:30:00	15
Person_16	1:1 Meeting	2025-08-25 09:45:00	2025-08-25 13:45:00	240
Person_16	Client Call	2025-08-25 13:45:00	2025-08-25 14:00:00	15
Person_16	Product Demo	2025-08-25 14:00:00	2025-08-25 15:00:00	60
Person_16	Design Review	2025-08-26 10:15:00	2025-08-26 11:15:00	60
Person_16	1:1 Meeting	2025-08-26 12:15:00	2025-08-26 15:15:00	180
Person_16	Brainstorming	2025-08-27 10:30:00	2025-08-27 13:30:00	180
Person_16	Planning Meeting	2025-08-27 13:30:00	2025-08-27 15:00:00	90
Person_16	Technical Discussion	2025-08-28 09:30:00	2025-08-28 10:00:00	30
Person_16	Sprint Planning	2025-08-28 11:15:00	2025-08-28 12:00:00	45
Person_16	Design Review	2025-08-28 12:00:00	2025-08-28 12:45:00	45
Person_16	Team Standup	2025-08-28 12:45:00	2025-08-28 14:45:00	120
Person_16	Stakeholder Meeting	2025-08-28 14:45:00	2025-08-28 15:15:00	30
Person_16	Project Review	2025-08-29 11:45:00	2025-08-29 12:45:00	60
Person_17	Design Review	2025-07-21 08:45:00	2025-07-21 09:15:00	30
Person_17	Client Call	2025-07-21 14:00:00	2025-07-21 14:45:00	45
Person_17	Planning Meeting	2025-07-22 08:15:00	2025-07-22 11:15:00	180
Person_17	Planning Meeting	2025-07-22 11:15:00	2025-07-22 12:00:00	45
Person_17	Team Standup	2025-07-22 12:00:00	2025-07-22 12:15:00	15
Person_17	Planning Meeting	2025-07-22 12:15:00	2025-07-22 13:15:00	60
Person_17	Product Demo	2025-07-22 13:15:00	2025-07-22 14:00:00	45
Person_17	Budget Review	2025-07-22 14:00:00	2025-07-22 14:15:00	15
Person_17	Team Standup	2025-07-23 10:15:00	2025-07-23 14:15:00	240
Person_17	Design Review	2025-07-24 09:30:00	2025-07-24 13:30:00	240
Person_17	Architecture Review	2025-07-24 13:30:00	2025-07-24 14:30:00	60
Person_17	Brainstorming	2025-07-24 14:30:00	2025-07-24 15:00:00	30
Person_17	Product Demo	2025-07-25 13:15:00	2025-07-25 14:45:00	90
Person_17	All Hands	2025-07-28 08:15:00	2025-07-28 10:15:00	120
Person_17	1:1 Meeting	2025-07-28 10:15:00	2025-07-28 11:00:00	45
Person_17	Project Review	2025-07-28 11:00:00	2025-07-28 12:30:00	90
Person_17	Technical Discussion	2025-07-28 13:30:00	2025-07-28 13:45:00	15
Person_17	Budget Review	2025-07-29 09:15:00	2025-07-29 10:00:00	45
Person_17	Project Review	2025-07-30 08:15:00	2025-07-30 10:15:00	120
Person_17	Interview	2025-07-30 10:45:00	2025-07-30 12:15:00	90
Person_17	Technical Discussion	2025-07-30 12:15:00	2025-07-30 13:00:00	45
Person_17	All Hands	2025-07-31 12:00:00	2025-07-31 13:30:00	90
Person_17	Sprint Planning	2025-07-31 13:30:00	2025-07-31 15:30:00	120
Person_17	Training Session	2025-07-31 15:30:00	2025-07-31 16:00:00	30
Person_17	Technical Discussion	2025-08-01 08:45:00	2025-08-01 09:00:00	15
Person_17	Brainstorming	2025-08-01 11:30:00	2025-08-01 13:00:00	90
Person_17	Brainstorming	2025-08-01 13:00:00	2025-08-01 13:30:00	30
Person_17	Brainstorming	2025-08-04 09:00:00	2025-08-04 11:00:00	120
Person_17	Team Standup	2025-08-04 11:00:00	2025-08-04 12:30:00	90
Person_17	Code Review	2025-08-04 13:00:00	2025-08-04 13:30:00	30
Person_17	Strategy Session	2025-08-05 14:15:00	2025-08-05 14:45:00	30
Person_17	Demo	2025-08-06 08:15:00	2025-08-06 11:15:00	180
Person_17	Project Review	2025-08-06 11:15:00	2025-08-06 12:45:00	90
Person_17	Strategy Session	2025-08-06 12:45:00	2025-08-06 14:45:00	120
Person_17	Strategy Session	2025-08-06 14:45:00	2025-08-06 15:00:00	15
Person_17	Client Call	2025-08-07 08:00:00	2025-08-07 10:00:00	120
Person_17	Retrospective	2025-08-07 10:45:00	2025-08-07 12:45:00	120
Person_17	Demo	2025-08-08 10:45:00	2025-08-08 11:45:00	60
Person_17	Architecture Review	2025-08-08 11:45:00	2025-08-08 15:45:00	240
Person_17	Planning Meeting	2025-08-08 15:45:00	2025-08-08 16:00:00	15
Person_17	Design Review	2025-08-11 08:30:00	2025-08-11 12:30:00	240
Person_17	Sprint Planning	2025-08-11 12:30:00	2025-08-11 14:30:00	120
Person_17	Demo	2025-08-11 14:30:00	2025-08-11 16:00:00	90
Person_17	Team Standup	2025-08-12 10:15:00	2025-08-12 11:00:00	45
Person_17	Sprint Planning	2025-08-12 11:00:00	2025-08-12 11:15:00	15
Person_17	Project Review	2025-08-12 11:15:00	2025-08-12 13:15:00	120
Person_17	Product Demo	2025-08-12 13:15:00	2025-08-12 15:15:00	120
Person_17	Brainstorming	2025-08-12 15:15:00	2025-08-12 16:00:00	45
Person_17	Interview	2025-08-13 08:45:00	2025-08-13 09:30:00	45
Person_17	Budget Review	2025-08-13 12:15:00	2025-08-13 13:15:00	60
Person_17	Demo	2025-08-14 09:30:00	2025-08-14 10:15:00	45
Person_17	Stakeholder Meeting	2025-08-14 11:00:00	2025-08-14 15:00:00	240
Person_17	Stakeholder Meeting	2025-08-14 15:00:00	2025-08-14 15:30:00	30
Person_17	Architecture Review	2025-08-14 15:30:00	2025-08-14 15:45:00	15
Person_17	1:1 Meeting	2025-08-15 09:45:00	2025-08-15 10:30:00	45
Person_17	Stakeholder Meeting	2025-08-15 15:00:00	2025-08-15 15:30:00	30
Person_17	Budget Review	2025-08-18 08:00:00	2025-08-18 08:30:00	30
Person_17	Brainstorming	2025-08-18 13:45:00	2025-08-18 14:00:00	15
Person_17	Technical Discussion	2025-08-19 08:00:00	2025-08-19 09:30:00	90
Person_17	Stakeholder Meeting	2025-08-19 09:30:00	2025-08-19 09:45:00	15
Person_17	Strategy Session	2025-08-19 09:45:00	2025-08-19 11:45:00	120
Person_17	Strategy Session	2025-08-19 13:15:00	2025-08-19 14:45:00	90
Person_17	Planning Meeting	2025-08-20 09:15:00	2025-08-20 10:45:00	90
Person_17	Client Call	2025-08-20 10:45:00	2025-08-20 14:45:00	240
Person_17	Sprint Planning	2025-08-21 08:30:00	2025-08-21 08:45:00	15
Person_17	Retrospective	2025-08-21 08:45:00	2025-08-21 09:00:00	15
Person_17	Budget Review	2025-08-21 09:00:00	2025-08-21 10:30:00	90
Person_17	Team Standup	2025-08-21 10:30:00	2025-08-21 10:45:00	15
Person_17	Project Review	2025-08-21 10:45:00	2025-08-21 11:45:00	60
Person_17	Product Demo	2025-08-21 11:45:00	2025-08-21 12:15:00	30
Person_17	Demo	2025-08-21 12:15:00	2025-08-21 12:45:00	30
